concept_code,target_concept_code,concept_tier,target_tier,n11,n10,n01,n00,support_both,odds_ratio,log_odds_ratio,phi,p_target_given_code,p_target_given_no_code,n_code_before_target_final,n_target_before_code_final
30103-conditionsrisks-4,30141-covid_tst_symptoms-3,2,2,9,121,15,580,0.012413793103448275,2.92831541218638,1.0744273130386373,0.09438920481828907,0.06923076923076923,0.025210084033613446,121,15
30103-conditionsrisks-4,30141-covid_tst_symptoms-30,2,2,2,128,5,590,0.002758620689655172,2.0887866996816413,0.7365833709378723,0.02738749798884002,0.015384615384615385,0.008403361344537815,128,5
30103-conditionsrisks-4,30141-covid_tst_symptoms-31,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30141-covid_tst_symptoms-4,2,2,5,125,6,589,0.006896551724137931,3.9745632853202575,1.379914876742421,0.08905512490249264,0.038461538461538464,0.010084033613445379,125,6
30103-conditionsrisks-4,30141-covid_tst_symptoms-5,2,2,12,118,23,572,0.016551724137931035,2.569799802495736,0.9438279980113511,0.09601948452407455,0.09230769230769231,0.03865546218487395,118,23
30103-conditionsrisks-4,30141-covid_tst_symptoms-6,2,2,16,114,53,542,0.022068965517241378,1.4612496429008692,0.3792919894248943,0.04444768276734357,0.12307692307692308,0.08907563025210084,114,53
30103-conditionsrisks-4,30141-covid_tst_symptoms-7,2,2,12,118,13,582,0.016551724137931035,4.551492420690733,1.5154551837285413,0.1481314653223996,0.09230769230769231,0.021848739495798318,118,13
30103-conditionsrisks-4,30141-covid_tst_symptoms-8,2,2,8,122,13,582,0.011034482758620689,2.99395313681028,1.096594633506961,0.09078461152268417,0.06153846153846154,0.021848739495798318,122,13
30103-conditionsrisks-4,30141-covid_tst_symptoms-9,2,2,8,122,12,583,0.011034482758620689,3.2390204081632654,1.1752709409298443,0.09689698477952542,0.06153846153846154,0.020168067226890758,122,12
30103-conditionsrisks-4,30141-covid_tst_symptoms-998,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30147-flu_why-1,2,2,2,128,6,589,0.002758620689655172,1.7644417838970368,0.5678343706147148,0.019464763277408613,0.015384615384615385,0.010084033613445379,128,6
30103-conditionsrisks-4,30147-flu_why-3,2,2,0,130,2,593,0.0,0.9095785440613027,-0.09477392514712575,-0.024584367676370684,0.0,0.0033613445378151263,130,2
30103-conditionsrisks-4,30147-flu_why-999,2,2,1,129,1,594,0.001379310344827586,4.590733590733591,1.524039834991244,0.043968196036586034,0.007692307692307693,0.0016806722689075631,129,1
30103-conditionsrisks-4,30150-flu_tst_symptoms-1,2,2,1,129,2,593,0.001379310344827586,2.74980694980695,1.0115307091441397,0.02588126037099136,0.007692307692307693,0.0033613445378151263,129,2
30103-conditionsrisks-4,30150-flu_tst_symptoms-10,2,2,1,129,3,592,0.001379310344827586,1.960838389409818,0.6733721314824902,0.0137254336279383,0.007692307692307693,0.005042016806722689,129,3
30103-conditionsrisks-4,30150-flu_tst_symptoms-12,2,2,1,129,1,594,0.001379310344827586,4.590733590733591,1.524039834991244,0.043968196036586034,0.007692307692307693,0.0016806722689075631,129,1
30103-conditionsrisks-4,30150-flu_tst_symptoms-13,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30150-flu_tst_symptoms-15,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30150-flu_tst_symptoms-16,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30150-flu_tst_symptoms-21,2,2,0,130,3,592,0.0,0.6486042692939245,-0.43293250280877515,-0.030130422521452628,0.0,0.005042016806722689,130,3
30103-conditionsrisks-4,30150-flu_tst_symptoms-23,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30150-flu_tst_symptoms-3,2,2,1,129,2,593,0.001379310344827586,2.74980694980695,1.0115307091441397,0.02588126037099136,0.007692307692307693,0.0033613445378151263,129,2
30103-conditionsrisks-4,30150-flu_tst_symptoms-30,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30150-flu_tst_symptoms-5,2,2,2,128,1,594,0.002758620689655172,7.7107652399481195,2.042617435561553,0.08189294326343535,0.015384615384615385,0.0016806722689075631,128,1
30103-conditionsrisks-4,30150-flu_tst_symptoms-6,2,2,2,128,6,589,0.002758620689655172,1.7644417838970368,0.5678343706147148,0.019464763277408613,0.015384615384615385,0.010084033613445379,128,6
30103-conditionsrisks-4,30150-flu_tst_symptoms-7,2,2,2,128,0,595,0.002758620689655172,23.171206225680933,3.1429103968941807,0.11252075974954275,0.015384615384615385,0.0,128,0
30103-conditionsrisks-4,30150-flu_tst_symptoms-8,2,2,0,130,2,593,0.0,0.9095785440613027,-0.09477392514712575,-0.024584367676370684,0.0,0.0033613445378151263,130,2
30103-conditionsrisks-4,30150-flu_tst_symptoms-9,2,2,1,129,3,592,0.001379310344827586,1.960838389409818,0.6733721314824902,0.0137254336279383,0.007692307692307693,0.005042016806722689,129,3
30103-conditionsrisks-4,30153-Symptoms-1,2,2,83,47,468,127,0.11448275862068966,0.4784025164298152,-0.7373028162637818,-0.1330192549343375,0.6384615384615384,0.7865546218487395,47,468
30103-conditionsrisks-4,30153-Symptoms-2,2,2,12,118,54,541,0.016551724137931035,1.0480780397166416,0.04695804850491656,0.002068885291066121,0.09230769230769231,0.0907563025210084,118,54
30103-conditionsrisks-4,30153-Symptoms-3,2,2,28,102,55,540,0.038620689655172416,2.7078444297956494,0.9961529050230161,0.14813026429137122,0.2153846153846154,0.09243697478991597,102,55
30103-conditionsrisks-4,30153-Symptoms-4,2,2,3,127,4,591,0.004137931034482759,3.6082788671023964,1.2832308905390546,0.06415774991830116,0.023076923076923078,0.0067226890756302525,127,4
30103-conditionsrisks-4,30153-Symptoms-5,2,2,38,92,92,503,0.05241379310344828,2.2655661066471877,0.8178246644155965,0.13768584356819652,0.2923076923076923,0.1546218487394958,92,92
30103-conditionsrisks-4,30153-Symptoms-6,2,2,16,114,33,562,0.022068965517241378,2.419670207912403,0.883631253159795,0.10332374570058571,0.12307692307692308,0.05546218487394958,114,33
30103-conditionsrisks-4,30153-Symptoms-999,2,2,0,130,5,590,0.0,0.4113549285963079,-0.8882988639237016,-0.03895219603690023,0.0,0.008403361344537815,130,5
30103-conditionsrisks-4,30154-Symptoms_Resp-1,2,2,76,54,402,193,0.10482758620689656,0.6748076813493646,-0.3933275452254898,-0.07366820283337035,0.5846153846153846,0.6756302521008404,54,402
30103-conditionsrisks-4,30154-Symptoms_Resp-2,2,2,33,97,116,479,0.04551724137931035,1.4141740948607902,0.3465456821449569,0.055905411225028304,0.25384615384615383,0.1949579831932773,97,116
30103-conditionsrisks-4,30154-Symptoms_Resp-21,2,2,28,102,77,518,0.038620689655172416,1.8602360346184108,0.6207033800064228,0.09371324836326671,0.2153846153846154,0.12941176470588237,102,77
30103-conditionsrisks-4,30154-Symptoms_Resp-3,2,2,33,97,118,477,0.04551724137931035,1.3845071946337768,0.32534426017281826,0.05245520508104929,0.25384615384615383,0.19831932773109243,97,118
30103-conditionsrisks-4,30154-Symptoms_Resp-4,2,2,15,115,20,575,0.020689655172413793,3.7673952064195966,1.3263838359809275,0.14634294930476424,0.11538461538461539,0.03361344537815126,115,20
30103-conditionsrisks-4,30154-Symptoms_Resp-5,2,2,11,119,15,580,0.015172413793103448,3.6041301120259144,1.2820804412103843,0.12255473489277072,0.08461538461538462,0.025210084033613446,119,15
30103-conditionsrisks-4,30154-Symptoms_Resp-6,2,2,17,113,36,559,0.023448275862068966,2.363466296542152,0.8601293111715451,0.10354921671530823,0.13076923076923078,0.06050420168067227,113,36
30103-conditionsrisks-4,30154-Symptoms_Resp-7,2,2,10,120,19,576,0.013793103448275862,2.5761251196935846,0.9462863783721807,0.08807354275501537,0.07692307692307693,0.031932773109243695,120,19
30103-conditionsrisks-4,30154-Symptoms_Resp-999,2,2,0,130,4,591,0.0,0.5036185610898255,-0.6859361206805259,-0.03481573408062398,0.0,0.0067226890756302525,130,4
30103-conditionsrisks-4,30156-Symptom_GI-1,2,2,87,43,482,113,0.12,0.47317015067595736,-0.748300228588653,-0.13148573644979225,0.6692307692307692,0.8100840336134454,43,482
30103-conditionsrisks-4,30156-Symptom_GI-2,2,2,29,101,51,544,0.04,3.072887273422928,1.122617599567257,0.16817983764492028,0.2230769230769231,0.08571428571428572,101,51
30103-conditionsrisks-4,30156-Symptom_GI-3,2,2,18,112,40,555,0.02482758620689655,2.255528120713306,0.8133841454069956,0.1007266814990607,0.13846153846153847,0.06722689075630252,112,40
30103-conditionsrisks-4,30156-Symptom_GI-4,2,2,17,113,40,555,0.023448275862068966,2.114809376189699,0.7489646789752021,0.09056652494017894,0.13076923076923078,0.06722689075630252,113,40
30103-conditionsrisks-4,30156-Symptom_GI-5,2,2,11,119,33,562,0.015172413793103448,1.6158746018859675,0.4798763592451934,0.04683995757023503,0.08461538461538462,0.05546218487394958,119,33
30103-conditionsrisks-4,30156-Symptom_GI-999,2,2,0,130,4,591,0.0,0.5036185610898255,-0.6859361206805259,-0.03481573408062398,0.0,0.0067226890756302525,130,4
30103-conditionsrisks-4,30158-Symtpom_Neuro-1,2,2,77,53,444,151,0.10620689655172413,0.49372917170400427,-0.7057681475471951,-0.13130017210748998,0.5923076923076923,0.746218487394958,53,444
30103-conditionsrisks-4,30158-Symtpom_Neuro-2,2,2,44,86,127,468,0.060689655172413794,1.8903547546186104,0.6367645123143569,0.11296486236154807,0.3384615384615385,0.2134453781512605,86,127
30103-conditionsrisks-4,30158-Symtpom_Neuro-3,2,2,8,122,12,583,0.011034482758620689,3.2390204081632654,1.1752709409298443,0.09689698477952542,0.06153846153846154,0.020168067226890758,122,12
30103-conditionsrisks-4,30158-Symtpom_Neuro-4,2,2,3,127,0,595,0.004137931034482759,32.694117647058825,3.487195173252187,0.13790462615587934,0.023076923076923078,0.0,127,0
30103-conditionsrisks-4,30158-Symtpom_Neuro-5,2,2,3,127,7,588,0.004137931034482759,2.153986928104575,0.7673205100549538,0.037207018747687254,0.023076923076923078,0.011764705882352941,127,7
30103-conditionsrisks-4,30158-Symtpom_Neuro-6,2,2,6,124,3,592,0.008275862068965517,8.838209982788296,2.1790843655107475,0.14243581178398168,0.046153846153846156,0.005042016806722689,124,3
30103-conditionsrisks-4,30158-Symtpom_Neuro-7,2,2,9,121,30,565,0.012413793103448275,1.4497065371382312,0.3713611477687012,0.031984419501738685,0.06923076923076923,0.05042016806722689,121,30
30103-conditionsrisks-4,30158-Symtpom_Neuro-8,2,2,8,122,23,572,0.011034482758620689,1.6904038211029093,0.5249674477897706,0.043389288160050346,0.06153846153846154,0.03865546218487395,122,23
30103-conditionsrisks-4,30158-Symtpom_Neuro-9,2,2,11,119,13,582,0.015172413793103448,4.152332248566558,1.4236701639931109,0.13458431406543125,0.08461538461538462,0.021848739495798318,119,13
30103-conditionsrisks-4,30158-Symtpom_Neuro-999,2,2,0,130,3,592,0.0,0.6486042692939245,-0.43293250280877515,-0.030130422521452628,0.0,0.005042016806722689,130,3
30103-conditionsrisks-4,30160-Symptom_Inflamm-1,2,2,104,26,547,48,0.14344827586206896,0.34932368398380287,-1.0517563253345292,-0.15120466414236303,0.8,0.9193277310924369,26,547
30103-conditionsrisks-4,30160-Symptom_Inflamm-2,2,2,22,108,26,569,0.030344827586206897,4.456568994000522,1.4943791861249205,0.19367524671089686,0.16923076923076924,0.043697478991596636,108,26
30103-conditionsrisks-4,30160-Symptom_Inflamm-3,2,2,1,129,0,595,0.001379310344827586,13.795366795366796,2.624332796323872,0.07950922560983771,0.007692307692307693,0.0,129,0
30103-conditionsrisks-4,30160-Symptom_Inflamm-4,2,2,0,130,4,591,0.0,0.5036185610898255,-0.6859361206805259,-0.03481573408062398,0.0,0.0067226890756302525,130,4
30103-conditionsrisks-4,30160-Symptom_Inflamm-5,2,2,13,117,22,573,0.01793103448275862,2.9285106382978725,1.0744939792192212,0.11279397278430445,0.1,0.03697478991596639,117,22
30103-conditionsrisks-4,30160-Symptom_Inflamm-999,2,2,0,130,3,592,0.0,0.6486042692939245,-0.43293250280877515,-0.030130422521452628,0.0,0.005042016806722689,130,3
30103-conditionsrisks-4,30166-Prev_exposure-1,2,2,103,27,473,122,0.14206896551724138,0.9736968417010655,-0.026655274608453152,-0.0025160503405336557,0.7923076923076923,0.7949579831932773,27,473
30103-conditionsrisks-4,30166-Prev_exposure-2,2,2,26,104,114,481,0.03586206896551724,1.066400618457617,0.0642890698311968,0.00816659929250042,0.2,0.1915966386554622,104,114
30103-conditionsrisks-4,30166-Prev_exposure-3,2,2,0,130,4,591,0.0,0.5036185610898255,-0.6859361206805259,-0.03481573408062398,0.0,0.0067226890756302525,130,4
30103-conditionsrisks-4,30166-Prev_exposure-999,2,2,1,129,7,588,0.001379310344827586,0.9088803088803089,-0.09554186687336137,-0.014954635200935885,0.007692307692307693,0.011764705882352941,129,7
30103-conditionsrisks-4,30183-states_specify-10,2,2,3,127,8,587,0.004137931034482759,1.897347174163783,0.6404566864189304,0.03022599911269112,0.023076923076923078,0.013445378151260505,127,8
30103-conditionsrisks-4,30183-states_specify-11,2,2,1,129,7,588,0.001379310344827586,0.9088803088803089,-0.09554186687336137,-0.014954635200935885,0.007692307692307693,0.011764705882352941,129,7
30103-conditionsrisks-4,30183-states_specify-14,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30183-states_specify-19,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30183-states_specify-20,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30183-states_specify-21,2,2,1,129,1,594,0.001379310344827586,4.590733590733591,1.524039834991244,0.043968196036586034,0.007692307692307693,0.0016806722689075631,129,1
30103-conditionsrisks-4,30183-states_specify-23,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30183-states_specify-24,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30183-states_specify-25,2,2,0,130,3,592,0.0,0.6486042692939245,-0.43293250280877515,-0.030130422521452628,0.0,0.005042016806722689,130,3
30103-conditionsrisks-4,30183-states_specify-27,2,2,4,126,3,592,0.005517241379310344,6.022021456804065,1.7954229931226173,0.1009280018477623,0.03076923076923077,0.005042016806722689,126,3
30103-conditionsrisks-4,30183-states_specify-28,2,2,7,123,39,556,0.009655172413793104,0.8555834571823913,-0.15597163671724376,-0.01841215478485827,0.05384615384615385,0.06554621848739496,123,39
30103-conditionsrisks-4,30183-states_specify-3,2,2,0,130,3,592,0.0,0.6486042692939245,-0.43293250280877515,-0.030130422521452628,0.0,0.005042016806722689,130,3
30103-conditionsrisks-4,30183-states_specify-33,2,2,2,128,22,573,0.002758620689655172,0.49589277993947256,-0.7013955451020685,-0.046293677546708586,0.015384615384615385,0.03697478991596639,128,22
30103-conditionsrisks-4,30183-states_specify-34,2,2,0,130,2,593,0.0,0.9095785440613027,-0.09477392514712575,-0.024584367676370684,0.0,0.0033613445378151263,130,2
30103-conditionsrisks-4,30183-states_specify-38,2,2,1,129,0,595,0.001379310344827586,13.795366795366796,2.624332796323872,0.07950922560983771,0.007692307692307693,0.0,129,0
30103-conditionsrisks-4,30183-states_specify-39,2,2,2,128,5,590,0.002758620689655172,2.0887866996816413,0.7365833709378723,0.02738749798884002,0.015384615384615385,0.008403361344537815,128,5
30103-conditionsrisks-4,30183-states_specify-40,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30183-states_specify-41,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30183-states_specify-42,2,2,2,128,9,586,0.002758620689655172,1.2011058775343026,0.18324269702591556,0.0008114362177903656,0.015384615384615385,0.015126050420168067,128,9
30103-conditionsrisks-4,30183-states_specify-45,2,2,1,129,1,594,0.001379310344827586,4.590733590733591,1.524039834991244,0.043968196036586034,0.007692307692307693,0.0016806722689075631,129,1
30103-conditionsrisks-4,30183-states_specify-50,2,2,0,130,2,593,0.0,0.9095785440613027,-0.09477392514712575,-0.024584367676370684,0.0,0.0033613445378151263,130,2
30103-conditionsrisks-4,30183-states_specify-52,2,2,0,130,1,594,0.0,1.5185185185185186,0.41773520069997877,-0.017371763578620004,0.0,0.0016806722689075631,130,1
30103-conditionsrisks-4,30183-states_specify-6,2,2,1,129,3,592,0.001379310344827586,1.960838389409818,0.6733721314824902,0.0137254336279383,0.007692307692307693,0.005042016806722689,129,3
30103-conditionsrisks-4,30183-states_specify-9,2,2,0,130,10,585,0.0,0.21364714468162743,-1.543429481448399,-0.05527899928227821,0.0,0.01680672268907563,130,10
30103-conditionsrisks-4,30183-states_specify-999,2,2,0,130,0,595,0.0,4.563218390804598,1.5180281620326066,,0.0,0.0,130,0
30103-conditionsrisks-4,31344-devices_own-1,2,2,91,29,429,123,0.13541666666666666,0.89187269390896,-0.1144318764205767,-0.017247690788294072,0.7583333333333333,0.7771739130434783,29,429
30103-conditionsrisks-4,31344-devices_own-2,2,2,65,55,236,316,0.09672619047619048,1.5793954631163933,0.45704215554106065,0.08790051731560011,0.5416666666666666,0.427536231884058,55,236
30103-conditionsrisks-4,31344-devices_own-3,2,2,109,11,500,52,0.16220238095238096,0.9987838248707814,-0.0012169152703460431,0.0033325003123698487,0.9083333333333333,0.9057971014492754,11,500
30103-conditionsrisks-4,31344-devices_own-4,2,2,10,110,50,502,0.01488095238095238,0.9455221540253573,-0.0560179601424131,-0.009732619374563063,0.08333333333333333,0.09057971014492754,110,50
30103-conditionsrisks-4,31344-devices_own-5,2,2,20,100,68,484,0.02976190476190476,1.4427497548752588,0.3665508447078734,0.04936107010343735,0.16666666666666666,0.12318840579710146,100,68
30103-conditionsrisks-4,31344-devices_own-999,2,2,0,120,7,545,0.0,0.30179806362378975,-1.1979971487597942,-0.047836487323493986,0.0,0.012681159420289856,120,7
30103-conditionsrisks-4,31346-past12mo_tech-1,2,2,86,34,353,199,0.12797619047619047,1.4149806284976323,0.3471158408938102,0.06210412719447077,0.7166666666666667,0.6394927536231884,34,353
